116,0.6803924,0.7
117,0.6916866,0.7
118,0.6552159,0.7
119,0.6844708,0.7
120,0.6989023,0.7
121,0.6899611,0.7
122,0.6980395,0.7
123,0.6930199,0.7
124,0.6884709,0.7
125,0.6974905,0.7
126,0.6781179,0.7
127,0.6781179,0.7
128,0.6920002,0.7
129,0.6949023,0.7
130,0.6840003,0.7
131,0.685412,0.7
132,0.6934906,0.7
133,0.6897258,0.7
134,0.6408629,0.7
135,0.6943533,0.7
136,0.6883923,0.7
137,0.6960003,0.7
138,0.6882356,0.7
139,0.6941965,0.7
140,0.696863,0.7
141,0.6924709,0.7
142,0.6980395,0.7
143,0.6973336,0.7
144,0.6993728,0.7
145,0.6732551,0.7
146,0.6896474,0.7
147,0.6992161,0.7
148,0.6942747,0.7
149,0.6709022,0.7
150,0.6934119,0.7
151,0.6964709,0.7
152,0.6922355,0.7
153,0.6970984,0.7
154,0.6970984,0.7
155,0.6844709,0.7
156,0.6799219,0.7
157,0.6936473,0.7
158,0.699765,0.7
159,0.6832944,0.7
160,0.7000003,0.7
161,0.6951375,0.7
162,0.6949807,0.7
163,0.6942748,0.7
164,0.694667,0.7
165,0.6742748,0.7
166,0.6940395,0.7
167,0.6934905,0.7
168,0.685412,0.7
169,0.6858826,0.7
170,0.687059,0.7
171,0.688863,0.7
172,0.669647,0.7
173,0.6929415,0.7
174,0.6938043,0.7
175,0.6898826,0.7
176,0.6962356,0.7
177,0.6800787,0.7
178,0.6894905,0.7
179,0.6928631,0.7
180,0.6933336,0.7
181,0.6820394,0.7
182,0.6816473,0.7
183,0.6989807,0.7
184,0.6820394,0.7
185,0.6876081,0.7
186,0.690667,0.7
187,0.6722355,0.7
188,0.682667,0.7
189,0.6948237,0.7
190,0.6970199,0.7
191,0.6688628,0.7
192,0.6757649,0.7
193,0.6961572,0.7
194,0.6935689,0.7
195,0.6937258,0.7
196,0.7000003,0.7
197,0.6930199,0.7
198,0.6931768,0.7
199,0.696314,0.7
200,0.6203135,0.7
201,0.6985102,0.7
202,0.6720784,0.7
203,0.6844709,0.7
204,0.6928631,0.7
205,0.6865886,0.7
206,0.6954513,0.7
207,0.6867453,0.7
208,0.6179608,0.7
209,0.7000003,0.7
210,0.6927846,0.7
211,0.6672157,0.7
212,0.6937258,0.7
213,0.6930199,0.7
214,0.6952159,0.7
215,0.6916866,0.7
216,0.7000003,0.7
217,0.6913729,0.7
218,0.694667,0.7
219,0.6625882,0.7
220,0.688314,0.7
221,0.6862747,0.7
222,0.6763139,0.7
223,0.6900396,0.7
224,0.6894121,0.7
225,0.6991376,0.7
226,0.6835297,0.7
227,0.6801571,0.7
228,0.6881572,0.7
229,0.7000003,0.7
230,0.6933336,0.7
231,0.6787453,0.7
232,0.7000003,0.7
233,0.6922356,0.7
234,0.6685489,0.7
235,0.697569,0.7
236,0.6886277,0.7
237,0.6894121,0.7
238,0.6697255,0.7
239,0.6914513,0.7
240,0.6816474,0.7
241,0.6971768,0.7
242,0.6883925,0.7
243,0.6901178,0.7
244,0.6880003,0.7
245,0.6923141,0.7
246,0.6883925,0.7
247,0.6985886,0.7
248,0.6823532,0.7
249,0.6769415,0.704
250,0.6988237,0.704
251,0.6941963,0.704
252,0.7002354,0.704
253,0.696706,0.704
254,0.6852551,0.704
255,0.679765,0.704
256,0.6775688,0.704
257,0.6767061,0.704
258,0.6930982,0.704
259,0.6886276,0.704
260,0.6434513,0.704
261,0.6953727,0.704
262,0.7040001,0.704
263,0.6923923,0.704
264,0.7016472,0.704
265,0.6853335,0.704
266,0.6974903,0.704
267,0.6832942,0.704
268,0.6984315,0.704
269,0.6949806,0.704
270,0.6948237,0.704
271,0.6906669,0.704
272,0.6941177,0.704
273,0.6737257,0.704
274,0.6829805,0.704
275,0.6974903,0.704
276,0.682902,0.704
277,0.6984315,0.704
278,0.7040001,0.704
279,0.6959217,0.704
280,0.6947452,0.704
281,0.6949806,0.704
282,0.6914511,0.704
283,0.6818824,0.704
284,0.7040001,0.704
285,0.6952943,0.704
286,0.6247059,0.704
287,0.7003922,0.704
288,0.6861177,0.704
289,0.6763924,0.704
290,0.6793728,0.704
291,0.6986668,0.704
292,0.6920002,0.704
293,0.6992158,0.704
294,0.6829805,0.704
295,0.681255,0.704
296,0.6901177,0.704
297,0.6636864,0.704
298,0.6759217,0.704
299,0.6838434,0.704
300,0.6980394,0.704
301,0.6909021,0.704
302,0.6802354,0.704
303,0.7016472,0.704
304,0.6787453,0.704
305,0.6830589,0.704
306,0.6974903,0.704
307,0.6835295,0.704
308,0.693804,0.704
309,0.6992942,0.708
310,0.6979609,0.708
311,0.6730197,0.708
312,0.6989805,0.708
313,0.7003922,0.708
314,0.7048628,0.708
315,0.6989021,0.708
316,0.6868237,0.708
317,0.6609412,0.708
318,0.6926275,0.708
319,0.7025099,0.708
320,0.6822746,0.708
321,0.701255,0.708
322,0.6849413,0.708
323,0.6651766,0.708
324,0.6949804,0.708
325,0.7025884,0.708
326,0.6909806,0.708
327,0.6723139,0.708
328,0.7020393,0.708
329,0.7015688,0.708
330,0.6917648,0.708
331,0.6936472,0.708
332,0.6883923,0.708
333,0.6665882,0.708
334,0.6949804,0.708
335,0.7016472,0.708
336,0.6981177,0.708
337,0.7060394,0.708
338,0.6980394,0.708
339,0.6920785,0.708
340,0.6530982,0.708
341,0.689961,0.708
342,0.6960001,0.708
343,0.6923138,0.708
344,0.6858824,0.708
345,0.6887844,0.708
346,0.6986668,0.708
347,0.7051765,0.708
348,0.7080001,0.708
349,0.6993727,0.708
350,0.6551372,0.708
351,0.6853335,0.708
352,0.6865883,0.708
353,0.6912158,0.708
354,0.7032943,0.708
355,0.7080001,0.708
356,0.6956864,0.708
357,0.6978825,0.708
358,0.703608,0.708
359,0.6911374,0.708
360,0.6946669,0.708
361,0.7064315,0.708
362,0.6873726,0.708
363,0.7080001,0.708
364,0.6985099,0.708
365,0.6707453,0.708
366,0.6971766,0.708
367,0.6458039,0.708
368,0.7021177,0.708
369,0.7011766,0.708
370,0.7003922,0.708
371,0.701804,0.708
372,0.7080001,0.708
373,0.7019609,0.708
374,0.7017256,0.708
375,0.6920785,0.708
376,0.6957648,0.708
377,0.6949806,0.708
378,0.7080001,0.708
379,0.7080001,0.708
380,0.694353,0.708
381,0.7038433,0.708
382,0.6975687,0.708
383,0.6898825,0.708
384,0.6953727,0.708
385,0.7080001,0.708
386,0.6956863,0.708
387,0.6976472,0.708
388,0.6919217,0.708
389,0.7027453,0.708
390,0.7021962,0.708
391,0.6930198,0.708
392,0.6814904,0.708
393,0.7014119,0.708
394,0.7010198,0.708
395,0.6960001,0.708
396,0.6868236,0.708
397,0.6963923,0.708
398,0.703059,0.708
399,0.6904315,0.708
400,0.6945099,0.708
401,0.6911374,0.708
402,0.6717647,0.708
403,0.7011766,0.708
404,0.7015688,0.708
405,0.7003139,0.708
406,0.6962354,0.708
407,0.7050197,0.708
408,0.6994511,0.708
409,0.7003138,0.708
410,0.7043923,0.708
411,0.674353,0.708
412,0.6854119,0.708
413,0.6360787,0.708
414,0.7022746,0.708
415,0.7042354,0.708
416,0.7002354,0.708
417,0.7021962,0.708
418,0.6915295,0.708
419,0.6862746,0.708
420,0.7016472,0.708
421,0.7080001,0.708
422,0.7021962,0.708
423,0.7016472,0.708
424,0.697804,0.708
425,0.6934118,0.708
426,0.7080001,0.708
427,0.6984314,0.708
428,0.6883139,0.708
429,0.6927844,0.708
430,0.7069021,0.708
431,0.7019609,0.708
432,0.6858825,0.708
433,0.7010981,0.708
434,0.6976472,0.708
435,0.6995295,0.708
436,0.6908237,0.708
437,0.6989021,0.708
438,0.7036864,0.708
439,0.685255,0.708
440,0.7065099,0.708
441,0.7080001,0.708
442,0.7013335,0.708
443,0.7014903,0.708
444,0.6960786,0.708
445,0.6825099,0.708
446,0.7080001,0.708
447,0.7065099,0.708
448,0.7011766,0.708
449,0.6844707,0.708
450,0.6424314,0.708
451,0.6987452,0.708
452,0.6821961,0.708
453,0.7059609,0.708
454,0.686353,0.708
455,0.7025883,0.708
456,0.7028236,0.708
457,0.6960785,0.708
458,0.678902,0.708
459,0.7031374,0.708
460,0.6981178,0.708
461,0.701804,0.708
462,0.671451,0.708
463,0.7080001,0.708
464,0.7010982,0.708
465,0.7080001,0.708
466,0.7063531,0.708
467,0.640706,0.708
468,0.6952943,0.708
469,0.6857256,0.708
470,0.7040001,0.708
471,0.6912942,0.708
472,0.6683924,0.708
473,0.7032158,0.708
474,0.7042354,0.708
475,0.6987452,0.708
476,0.700157,0.712
477,0.7087845,0.712
478,0.6687058,0.712
479,0.6804706,0.712
480,0.7048628,0.712
481,0.6938825,0.712
482,0.6994511,0.712
483,0.705098,0.728
484,0.6901961,0.728
485,0.7108237,0.728
486,0.6920785,0.728
487,0.7007061,0.728
488,0.6762354,0.728
489,0.7192944,0.728
490,0.7052551,0.728
491,0.6856472,0.728
492,0.6999218,0.728
493,0.7169415,0.728
494,0.7153728,0.728
495,0.7204708,0.728
496,0.7240787,0.728
497,0.6718432,0.728
498,0.7111375,0.728
499,0.7182748,0.728
